player,matches,ace,dfs,svpt,svgms,last,ace_pct,df_pct,ace_pct_raw,ace_hard,n_hard,ace_clay,n_clay,ace_grass,n_grass,ret_matches,ace_conc,svpt_faced,conceded_pct,ret_mult
Facundo Arguello,1.0,0.0,0.0,40.0,8.0,20190715.0,0.07168696830371911,0.032436084354858945,0.0,,,0.04743509942170642,40.0,,,1,0.0,50.0,0.07009392456363646,0.8888888888888888
Facundo Bagnis,78.0,401.0,190.0,6217.0,940.0,20250727.0,0.06536833399631803,0.030870768794943017,0.06450056297249478,0.08009801668470984,1816.0,0.05712703671811051,4114.0,0.08777527796969482,287.0,78,433.0,5880.0,0.07397169841618415,0.9380644788221382
Facundo Diaz Acosta,49.0,146.0,178.0,3835.0,601.0,20250224.0,0.04192261299967802,0.045400679366266336,0.03807040417209909,0.04781958402564629,1367.0,0.04162008831360537,2360.0,0.08130239363224477,108.0,51,175.0,3978.0,0.04717731065638109,0.5982742086590468
Facundo Mena,1.0,3.0,2.0,71.0,10.0,20220919.0,0.07333814448755077,0.03454750980071749,0.04225352112676056,0.0817350424061932,71.0,,,,,1,0.0,80.0,0.06571305427840918,0.8333333333333333
Fajing Sun,2.0,11.0,4.0,155.0,25.0,20250917.0,0.07665273162817371,0.032922301110158446,0.07096774193548387,0.08377874769967027,155.0,,,,,2,44.0,165.0,0.1337031257586485,1.695542425915646
Federico Agustin Gomez,7.0,63.0,33.0,593.0,94.0,20250824.0,0.09520872714364191,0.04760511290648332,0.10623946037099494,0.10948006272429149,317.0,0.06046071559992725,276.0,,,7,44.0,579.0,0.07716268238369399,0.9785306135263944
Federico Cina,6.0,16.0,13.0,465.0,67.0,20251013.0,0.05496215728744094,0.031528181637153686,0.034408602150537634,0.07216845978172172,272.0,0.04025538574291876,193.0,,,6,34.0,422.0,0.07973511685357228,1.0111526764498884
Federico Coria,130.0,354.0,334.0,10107.0,1542.0,20250331.0,0.03669384848706923,0.03314665243324812,0.03502523003858712,0.048455060766529896,2644.0,0.033611977904970516,7034.0,0.06188373457802213,429.0,131,452.0,10107.0,0.0460209637435649,0.583610114318458
Federico Delbonis,136.0,447.0,499.0,10937.0,1676.0,20230206.0,0.042210661202578846,0.04527404755368598,0.040870439791533326,0.051687158013684995,2473.0,0.039377247715418943,8028.0,0.0733272918243784,436.0,136,606.0,10869.0,0.0565748749714825,0.7174484531362345
Federico Gaio,10.0,51.0,30.0,765.0,119.0,20220131.0,0.07085173051814284,0.0380016112584875,0.06666666666666667,0.08166733787196633,402.0,0.054877383676999764,363.0,,,10,40.0,755.0,0.061941355890594296,0.7855029284866902
Federico Zeballos,1.0,5.0,3.0,51.0,9.0,20200306.0,0.08102498016327364,0.03829684504686904,0.09803921568627451,,,0.057364620278383203,51.0,,,1,4.0,54.0,0.07828692963356038,0.9927876392956227
Feliciano Lopez,91.0,1067.0,433.0,7818.0,1222.0,20230626.0,0.1336751358059913,0.05442587942518106,0.1364799181376311,0.14019321781616115,4347.0,0.09049242636102767,1654.0,0.13996464409796136,1817.0,91,792.0,7569.0,0.10334323830513695,1.310536638419139
Felipe Meligeni Alves,17.0,81.0,24.0,1286.0,198.0,20250224.0,0.06675104748139764,0.022699808491185015,0.06298600311041991,0.07658690267178901,638.0,0.05507442056828211,560.0,0.0887328196007794,88.0,17,112.0,1327.0,0.08311654085329265,1.0540338568187355
Felix Auger-Aliassime,456.0,4389.0,1730.0,35435.0,5782.0,20260819.0,0.12335823262323527,0.04867509075250838,0.12386058981233244,0.13016843143592824,22382.0,0.07971291402808663,8129.0,0.15745710292358758,4924.0,410,1932.0,32835.0,0.05908055562069013,0.7492239843545283
Fernando Verdasco,97.0,603.0,329.0,7994.0,1233.0,20230417.0,0.07559474220319709,0.0408949103069023,0.0754315736802602,0.08781137957574028,4047.0,0.04260551413644958,2836.0,0.11204607277642645,1111.0,97,456.0,7894.0,0.058782525446544054,0.745444545380305
Filip Cristian Jianu,3.0,4.0,2.0,216.0,33.0,20250331.0,0.05769848385330586,0.026415384928795353,0.018518518518518517,0.08405503269283188,58.0,0.03919613574471474,158.0,,,4,12.0,268.0,0.06518303301442577,0.8266119232344884
Filip Horansky,7.0,16.0,11.0,458.0,74.0,20220304.0,0.055410566496079734,0.029454402233261,0.034934497816593885,0.07396480332081834,134.0,0.045402546609876825,324.0,,,7,16.0,407.0,0.05891234950884314,0.7470908958622688
Filip Krajinovic,170.0,796.0,312.0,13723.0,2115.0,20230529.0,0.05859535977155253,0.02310216505814189,0.05800480944399913,0.06806280665815446,8217.0,0.04219453790793872,4645.0,0.07240413637207006,861.0,170,1406.0,13369.0,0.10440426073452222,1.323991885135796
Filip Misolic,35.0,154.0,97.0,3086.0,455.0,20251119.0,0.05322497591900069,0.03191964346418185,0.049902786779001944,0.08251311772820429,721.0,0.0420285988421345,2238.0,0.08596132061704051,127.0,36,212.0,2959.0,0.07250439596714392,0.9194570338586706
Filippo Baldi,2.0,8.0,7.0,125.0,20.0,20190722.0,0.0753186020069265,0.04051786117359607,0.064,,,0.05499322618200157,125.0,,,2,8.0,112.0,0.07723098838600861,0.979396829063331
Finn Reynolds,1.0,5.0,4.0,65.0,10.0,20210917.0,0.07858551839491701,0.03929435938954395,0.07692307692307693,,,,,0.0931217547638287,65.0,1,5.0,67.0,0.07824896371228353,0.9923061783731604
Finn Tearney,1.0,3.0,8.0,60.0,10.0,20200306.0,0.07509188272529654,0.04841712416551725,0.05,0.08368957602895,60.0,,,,,1,1.0,52.0,0.07199616383547879,0.9130119403983478
Flavio Cobolli,141.0,731.0,449.0,11839.0,1788.0,20260106.0,0.06230429496312087,0.03785210206031032,0.061745079820930825,0.06739976755658948,6462.0,0.0479902132590615,3744.0,0.08081732216683736,1633.0,156,887.0,12797.0,0.06960235402391728,0.8826550876916852
Frances Tiafoe,397.0,2965.0,962.0,34235.0,5386.0,20260823.0,0.08651774984996785,0.02818743690244371,0.08660727325836133,0.09257369788335465,22290.0,0.06775961317596212,7656.0,0.08814280570807856,4289.0,361,3619.0,31212.0,0.11547963640559397,1.4644431216099096
Francesco Maestrelli,1.0,9.0,1.0,69.0,12.0,20221010.0,0.08644406408024821,0.03256263777428131,0.13043478260869565,0.0948767696659211,69.0,,,,,4,18.0,334.0,0.0674962752774338,0.8559470668677893
Francesco Passaro,31.0,147.0,100.0,2445.0,383.0,20251103.0,0.06275650827895832,0.040165861903739164,0.06012269938650307,0.07592385553579037,950.0,0.05323031332219041,1495.0,,,31,139.0,2420.0,0.06047598087008384,0.7669199260097136
Francisco Cabral,1.0,4.0,4.0,68.0,8.0,20240729.0,0.07594501293512053,0.03904247247038021,0.058823529411764705,,,0.05314411056741629,68.0,,,1,5.0,52.0,0.08084572135760268,1.0252366931421812
Francisco Cerundolo,292.0,949.0,893.0,23316.0,3598.0,20260816.0,0.04134517903751207,0.03825568717811342,0.04070166409332647,0.04965606185609294,9639.0,0.03439652088378488,11487.0,0.05262610655026269,2190.0,259,977.0,20853.0,0.04745411311596651,0.6017844505562489
Francisco Comesana,56.0,447.0,188.0,4682.0,736.0,20260114.0,0.09416416097080606,0.039801628712345126,0.09547202050405809,0.10304206663070764,2196.0,0.07847002828107845,1854.0,0.09428451159416701,632.0,60,320.0,5100.0,0.06391677564611571,0.8105540107667305
Francisco Llanes,1.0,0.0,1.0,50.0,7.0,20210918.0,0.07009392456363646,0.033937504702528744,0.0,,,0.046380986101224056,50.0,,,1,2.0,40.0,0.07623242284917366,0.9667336230002417
Franco Agamenone,5.0,6.0,13.0,411.0,63.0,20220725.0,0.046291326823226155,0.033627468700539995,0.014598540145985401,,,0.03313371608575934,411.0,,,5,6.0,416.0,0.04600767898729952,0.5834416450494107
Franco Roncadelli,6.0,4.0,10.0,411.0,57.0,20240913.0,0.04382523557785008,0.02992833183247588,0.009732360097323601,0.07244327545574897,90.0,0.03449576108952958,321.0,,,6,11.0,353.0,0.056497033271761504,0.7164613116342431
Franko Skugor,1.0,5.0,1.0,59.0,10.0,20190211.0,0.07961278007328194,0.03327206343385171,0.0847457627118644,0.08822920473489541,59.0,,,,,1,7.0,71.0,0.08183071348967391,1.037727769470005
Frederico Ferreira Silva,3.0,11.0,10.0,262.0,39.0,20210208.0,0.06426324177286467,0.03666446694280655,0.04198473282442748,0.07023746974821299,262.0,,,,,3,23.0,217.0,0.08839913460881103,1.1210245257394216
Gabi Adrian Boitan,3.0,14.0,6.0,166.0,28.0,20240913.0,0.08046336758593005,0.0358160373076642,0.08433734939759036,0.09220000945497528,126.0,0.04970782669443369,40.0,,,3,9.0,166.0,0.07162944532444596,0.908361437350669
Gabor Borsos,1.0,3.0,2.0,56.0,9.0,20190201.0,0.07575058345095705,0.03568394104416214,0.05357142857142857,0.08442369511692324,56.0,,,,,1,9.0,47.0,0.09069858177547295,1.1501847282784756
Gabriel Diallo,79.0,686.0,218.0,6456.0,1017.0,20260113.0,0.10465902363676143,0.03387862851752304,0.10625774473358117,0.10651142902177421,4299.0,0.06611250435230022,1035.0,0.12174876213218158,1122.0,87,507.0,7083.0,0.07196876467374534,0.9126644807492934
Gael Monfils,252.0,2050.0,1113.0,20851.0,3274.0,20260813.0,0.09795032074037158,0.05304559207172076,0.0983166274998801,0.1046172852249689,15128.0,0.05990455508365287,3671.0,0.11268418269379298,2052.0,243,892.0,20004.0,0.04526280464877653,0.5739955978027561
Gastao Elias,1.0,5.0,1.0,73.0,9.0,20210918.0,0.07725637643474928,0.032287266630312755,0.0684931506849315,0.0856177694996131,73.0,,,,,1,11.0,44.0,0.09581591453521714,1.2150796568932094
Gauthier Onclin,1.0,2.0,4.0,121.0,19.0,20250113.0,0.06438054904728678,0.0350707814129327,0.01652892561983471,0.07197160263592514,121.0,,,,,1,38.0,160.0,0.12418261795292217,1.5748090862178945
Genaro Alberto Olivieri,3.0,8.0,9.0,397.0,61.0,20230529.0,0.04961388463442461,0.0291993439349284,0.020151133501259445,,,0.03622514899065348,397.0,,,3,24.0,379.0,0.07129944294433428,0.9041765461377103
Geoffrey Blancaneaux,5.0,29.0,9.0,444.0,70.0,20230220.0,0.07173254271757869,0.027573314118646844,0.06531531531531531,0.08388886573599597,345.0,0.04583455660431027,99.0,,,5,36.0,439.0,0.08050329684581217,1.020894271945071
George Loffhagen,4.0,41.0,28.0,432.0,64.0,20250630.0,0.08719022362215914,0.05080754461074271,0.09490740740740741,,,,,0.09531444226584176,432.0,5,28.0,434.0,0.07139360438085901,0.9053706447020253
Gerald Melzer,2.0,5.0,5.0,141.0,22.0,20220725.0,0.06754577828768282,0.03562269337548602,0.03546099290780142,0.07623208905607326,105.0,0.05245743978337345,36.0,,,2,8.0,135.0,0.07391077767034843,0.9372919186550008
Gerardo Lopez Villasenor,6.0,27.0,14.0,434.0,68.0,20210719.0,0.07019456361347291,0.0338991332327793,0.06221198156682028,0.07447965335297492,278.0,0.05912130170063097,156.0,,,6,52.0,439.0,0.09957361865749274,1.262732594901985
Gian Marco Moroni,4.0,11.0,13.0,271.0,43.0,20220418.0,0.06340129069096336,0.04064363206577934,0.04059040590405904,0.080936895437125,88.0,0.04780693609871496,183.0,,,4,11.0,259.0,0.06455579067319638,0.818657614052481
Gianluca Mager,57.0,372.0,177.0,4723.0,723.0,20220131.0,0.07877069413500613,0.03733591198831504,0.07876349777683675,0.09609423209254533,1905.0,0.057991091494649726,2581.0,0.11350332176637418,237.0,57,360.0,4578.0,0.0786545331566164,0.9974493655321707
Gijs Brouwer,27.0,128.0,68.0,1948.0,309.0,20240623.0,0.06794815419660835,0.03503912994724784,0.06570841889117043,0.07011951652727962,748.0,0.0608901967297118,534.0,0.08002027764088213,666.0,27,186.0,1989.0,0.09105996904714793,1.1547676237630353
Giles Hussey,2.0,4.0,6.0,124.0,23.0,20240624.0,0.06782875201075651,0.03868678838957621,0.03225806451612903,,,,,0.08072827474271059,124.0,2,9.0,131.0,0.07635078352850548,0.9682346017711463
Gilles Arnaud Bailly,4.0,4.0,9.0,357.0,50.0,20251013.0,0.04695147431127663,0.030742241897143904,0.011204481792717087,0.05217596429764464,357.0,,,,,4,52.0,296.0,0.12003199145637415,1.5221733435671916
Gilles Simon,113.0,403.0,335.0,8847.0,1368.0,20221031.0,0.04699278317872136,0.03777137202510414,0.04555216457556234,0.05275339156167246,5410.0,0.032377870132321976,1758.0,0.058346135625387374,1679.0,113,660.0,9033.0,0.07331095791939324,0.9296853662286759
Gillian Osmont,1.0,2.0,5.0,46.0,7.0,20240202.0,0.0752068745597229,0.04321048680748416,0.043478260869565216,0.08407445061281837,46.0,,,,,1,4.0,46.0,0.07969117949245832,1.0105954893278313
Giovanni Mpetshi Perricard,83.0,1311.0,374.0,7040.0,1122.0,20260116.0,0.18044922930828447,0.05218708025754542,0.1862215909090909,0.19316481622410014,4443.0,0.09093996738872512,1325.0,0.1873813492614715,1272.0,89,681.0,7087.0,0.09517059784341343,1.2068961396949667
Giulio Zeppieri,27.0,187.0,80.0,2467.0,387.0,20251013.0,0.07622681062212641,0.0328817150736442,0.07580056749087961,0.10026727065945773,712.0,0.05452677108960338,1615.0,0.11166965919477842,140.0,27,140.0,2440.0,0.06040220635691423,0.7659843621152976
Gleb Sakharov,1.0,3.0,1.0,69.0,12.0,20190114.0,0.07365088710796676,0.03256263777428131,0.043478260869565216,0.08208359269363966,69.0,,,,,1,13.0,77.0,0.09338001269106165,1.184189018408158
Go Soeda,8.0,27.0,15.0,609.0,98.0,20200831.0,0.058020085286061854,0.029010780095280412,0.04433497536945813,0.06193974724808424,609.0,,,,,8,69.0,594.0,0.10114916101975494,1.282712673182766
Gonzalo Bueno,1.0,1.0,3.0,103.0,14.0,20250912.0,0.06469635398337259,0.03433772786508536,0.009708737864077669,,,0.043481995517993685,103.0,,,1,3.0,80.0,0.07196305427840918,0.9125920649586657
Gonzalo Escobar,1.0,3.0,1.0,44.0,8.0,20240914.0,0.07779789651719912,0.034396119630941295,0.06818181818181818,0.08670541660656982,44.0,,,,,1,2.0,70.0,0.07136652351837534,0.9050272215321413
Gonzalo Lama,3.0,6.0,10.0,179.0,29.0,20230731.0,0.06483983774375891,0.041920340442379855,0.0335195530726257,0.08121773201121729,74.0,0.04727018563475411,105.0,,,3,4.0,177.0,0.06159838137545305,0.7811535324787049
Gonzalo Villanueva,1.0,3.0,3.0,70.0,11.0,20220801.0,0.07349418309284343,0.0367486747151871,0.04285714285714286,0.08190894675173829,70.0,,,,,1,8.0,76.0,0.08307198750763951,1.0534688581521543
Govind Nanda,2.0,2.0,2.0,96.0,16.0,20250714.0,0.0676255363984605,0.032806203863181324,0.020833333333333332,0.07559920357523588,96.0,,,,,2,7.0,114.0,0.074984953411744,0.950913967743915
Gregoire Barrere,95.0,484.0,240.0,8166.0,1259.0,20250127.0,0.06018471469222932,0.029683852103214795,0.059270144501591966,0.07301003625506018,4702.0,0.04343007636639836,2268.0,0.056579959877932545,1196.0,95,775.0,8174.0,0.09406837719309964,1.1929184419805474
Grigor Dimitrov,339.0,2339.0,1230.0,26681.0,4314.0,20260826.0,0.08753525593787662,0.045946304682845454,0.08766537985832615,0.09172312903438244,17409.0,0.05944017330054,6546.0,0.12389687011042239,2726.0,320,2013.0,25970.0,0.07753288836001655,0.9832253425061454
Guido Andreozzi,24.0,74.0,104.0,1934.0,293.0,20240722.0,0.04521947988587678,0.050673469201430135,0.038262668045501554,0.06613246245151688,666.0,0.03340964584526644,973.0,0.07525412369090698,295.0,24,164.0,1864.0,0.08637025885761325,1.0952955467529688
Guido Pella,126.0,560.0,316.0,10679.0,1643.0,20230828.0,0.05339311003282213,0.029810621636983295,0.052439366981927145,0.07069403729580456,4077.0,0.03964997943594945,4767.0,0.05964278119247443,1835.0,126,878.0,10583.0,0.08281364527484625,1.0501927177207222
Guillermo Garcia-Lopez,16.0,70.0,46.0,1238.0,189.0,20190826.0,0.061991615417360445,0.036796017775419985,0.05654281098546042,0.06569410304745633,871.0,0.05589497228885374,367.0,,,16,125.0,1152.0,0.1008648621479616,1.2791073663058297
Gunawan Trismuwantara,1.0,0.0,7.0,51.0,7.0,20210917.0,0.06993850566216499,0.047166024647755954,0.0,0.0787077715594612,51.0,,,,,1,2.0,33.0,0.07746481767583467,0.9823621111318854
Gustavo Heide,10.0,63.0,43.0,982.0,142.0,20250224.0,0.0684097438883042,0.04144130037347173,0.06415478615071284,0.08736740818401909,281.0,0.054379149632652876,701.0,,,10,85.0,929.0,0.08769169755728849,1.112053235594071
Hady Habib,9.0,73.0,29.0,688.0,105.0,20250714.0,0.09608664159341582,0.03977194587880325,0.10610465116279069,0.10548964416144443,401.0,0.06531505639818169,287.0,,,10,72.0,703.0,0.0938733146451826,1.190444776358866
Hamad Medjedovic,71.0,638.0,236.0,5675.0,886.0,20260114.0,0.1102127186919566,0.041197016809240816,0.11242290748898678,0.127041191649159,3028.0,0.07010945312320598,2080.0,0.12750942705809756,567.0,77,702.0,6184.0,0.11141285936416105,1.4128707071927904
Hamidreza Nadaf,1.0,3.0,5.0,68.0,7.0,20240315.0,0.0738082607983684,0.041179224607132345,0.04411764705882353,,,0.05100735843066415,68.0,,,1,2.0,38.0,0.07658051610419271,0.9711479317810647
Hamza Karmoussi,1.0,0.0,3.0,49.0,8.0,20240203.0,0.07025003575420136,0.03846743232992859,0.0,0.0790583629695256,49.0,,,,,1,7.0,50.0,0.08564948011919202,1.086155065378605
Harold Mayot,25.0,123.0,51.0,2030.0,302.0,20250421.0,0.0635976403512907,0.026860854780303676,0.06059113300492611,0.06551317142980248,1134.0,0.04026743226162642,615.0,0.11204348893565395,281.0,25,186.0,1978.0,0.09148118841616333,1.1601092738309047
Harri Heliovaara,1.0,4.0,5.0,59.0,9.0,20200306.0,0.07743413083580918,0.04198666038374278,0.06779661016949153,,,0.05418615195109112,59.0,,,1,7.0,58.0,0.08415341933108386,1.0671829244986295
Harry Bourchier,2.0,9.0,3.0,133.0,20.0,20210201.0,0.07606428903121278,0.03240502273196611,0.06766917293233082,0.08348443709815571,133.0,,,,,2,12.0,111.0,0.08520991399928847,1.0805807528779612
Hasan Ibrahim,1.0,1.0,2.0,112.0,16.0,20200306.0,0.06355911338600861,0.03178100999245691,0.008928571428571428,,,0.04271766356552895,112.0,,,1,11.0,107.0,0.0839097949775866,1.064093427338432
Haydn Lewis,1.0,6.0,3.0,50.0,8.0,20200306.0,0.0834272578969698,0.03838194914697319,0.12,0.09221601105181555,50.0,,,,,1,1.0,34.0,0.0749821798470885,0.9508787950692471
Henri Laaksonen,57.0,349.0,157.0,4912.0,746.0,20220919.0,0.0716382277962418,0.03224244674626091,0.07105048859934854,0.07697761294196173,3075.0,0.06109777952640095,1742.0,0.09151841609127342,95.0,57,357.0,4876.0,0.07364334079864224,0.9339004454963962
Henri Squire,6.0,48.0,22.0,507.0,82.0,20240914.0,0.0876981985155859,0.039991044229479536,0.09467455621301775,0.10699440994663399,100.0,0.054350672341743664,260.0,0.09744353924164598,147.0,6,68.0,497.0,0.11097242592378641,1.4072853958568743
Henrique Rocha,8.0,43.0,36.0,704.0,115.0,20250526.0,0.06752016852684457,0.0455361205762119,0.061079545454545456,0.08332728349202813,62.0,0.058417892270202325,642.0,,,9,35.0,855.0,0.05302172593915252,0.6723895594437143
Henry Bernet,2.0,16.0,4.0,146.0,27.0,20251020.0,0.08707374735098243,0.033464976403183036,0.1095890410958904,0.09431722522585531,146.0,,,,,2,19.0,154.0,0.0912315271726289,1.156943220471138
Henry Searle,3.0,24.0,15.0,296.0,46.0,20250630.0,0.0798021063989029,0.04205729470709474,0.08108108108108109,,,,,0.08951381604192578,296.0,3,28.0,278.0,0.08782045140654338,1.1136860142794824
Hernan Casanova,1.0,1.0,2.0,69.0,9.0,20220725.0,0.06938649478387295,0.034694833936328225,0.014492753623188406,,,0.046634208412688324,69.0,,,1,7.0,50.0,0.08564948011919202,1.086155065378605
Hernando Jose Escurra Isnardi,1.0,3.0,3.0,75.0,10.0,20210917.0,0.07272056011291876,0.036361846560290394,0.04,,,0.05025567104326489,75.0,,,1,3.0,58.0,0.0754197948769354,0.9564283650221825
Heve Kelley,1.0,0.0,1.0,35.0,7.0,20240202.0,0.07251095644514116,0.03510776348537456,0.0,0.0816027700536023,35.0,,,,,1,3.0,33.0,0.07977428649800557,1.011649402263648
Hiroki Moriya,3.0,4.0,4.0,204.0,30.0,20221003.0,0.05884481134708015,0.03025145217903632,0.0196078431372549,0.06539272346575661,204.0,,,,,3,20.0,213.0,0.08408200008749822,1.0662772287129911
Holger Rune,272.0,1449.0,893.0,21496.0,3399.0,20251013.0,0.06761701982342147,0.04143550772360879,0.06740788983997023,0.08149618432277135,12257.0,0.03824739562729137,7205.0,0.09092095972275283,2034.0,272,1503.0,21509.0,0.07004163887231897,0.8882258332767324
Hong Kit Wong,2.0,14.0,9.0,151.0,26.0,20240203.0,0.08265384038772489,0.042235711644533463,0.09271523178807947,0.08983158797335208,151.0,,,,,2,6.0,152.0,0.06801135154644278,0.8624789535513028
Hubert Hurkacz,381.0,4595.0,803.0,32119.0,5200.0,20260815.0,0.14227197226401905,0.02513213435579624,0.14306173915750803,0.1491087245625353,20977.0,0.11283612489527357,6804.0,0.14548366736284937,4338.0,363,2239.0,31313.0,0.07159657761970285,0.9079446289363692
Hugo Dellien,92.0,191.0,169.0,7236.0,1105.0,20250824.0,0.029143827403566844,0.02400103157623598,0.026395798783858487,0.041958491334604095,1161.0,0.0274324254061402,5683.0,0.06730002015805599,392.0,95,494.0,7281.0,0.06842107356511344,0.8676748011543121
Hugo Gaston,122.0,337.0,300.0,10222.0,1513.0,20260112.0,0.03469612747633557,0.029586883554522495,0.032968108002347875,0.04071456476475421,4942.0,0.03033811456777616,4573.0,0.05718303158552877,707.0,127,751.0,10136.0,0.07427318394586525,0.9418877365318847
Hugo Grenier,25.0,209.0,116.0,2381.0,362.0,20250210.0,0.08649488171651795,0.046843537258589696,0.0877782444351113,0.10109002337490489,1524.0,0.04934184650392902,631.0,0.09313357182936158,226.0,26,167.0,2346.0,0.07230235471727472,0.91689486854657
Hugo Nys,1.0,7.0,2.0,90.0,10.0,20240914.0,0.07865768582374778,0.033207912481914154,0.07777777777777778,,,0.05688049743989964,90.0,,,1,0.0,75.0,0.06640477063923454,0.8421052631578947
Hyeon Chung,16.0,79.0,43.0,1336.0,226.0,20250912.0,0.06367642053780899,0.03299071262450342,0.05913173652694611,0.06595461115974481,1336.0,,,,,16,145.0,1402.0,0.09797018093986483,1.24239876454368
Ignacio Buse,11.0,32.0,27.0,844.0,133.0,20250912.0,0.05107899200453088,0.03317675009335847,0.037914691943127965,0.05692346361223182,329.0,0.05122562157983696,515.0,,,25,125.0,2014.0,0.06484766613655195,0.8223590026953801
Ignacio Carou,1.0,0.0,5.0,56.0,8.0,20210918.0,0.06917163608253599,0.042262888412583195,0.0,,,0.04577070996831321,56.0,,,1,2.0,60.0,0.07291796968181828,0.9247017263480574
Iliyan Radulov,1.0,1.0,1.0,42.0,8.0,20240914.0,0.07362503632044437,0.03455175818130755,0.023809523809523808,,,0.049482904401698696,42.0,,,1,0.0,48.0,0.07040684386972412,0.8928571428571428
Illya Marchenko,16.0,91.0,48.0,1152.0,184.0,20230821.0,0.07895764565311625,0.04012363216246001,0.07899305555555555,0.08286907418399236,1042.0,,,0.08882669797094185,110.0,16,110.0,1155.0,0.09102396530780477,1.154311046048778
Ilya Ivashka,140.0,794.0,441.0,11579.0,1787.0,20230828.0,0.06891579147288057,0.038005833301288754,0.06857241557992919,0.06991628588084628,7159.0,0.05307165262020798,2537.0,0.08948822425106455,1883.0,140,821.0,11612.0,0.07097421462317985,0.9000521966619764
Ilya Snitari,2.0,1.0,6.0,153.0,18.0,20240203.0,0.0588467740572087,0.03665800563496915,0.006535947712418301,,,0.03955053118544453,153.0,,,2,1.0,110.0,0.06380836481105179,0.809179209921673
Ioannis Xilas,1.0,0.0,1.0,47.0,9.0,20240203.0,0.07056435358755349,0.03416527319046518,0.0,0.07941209166290156,47.0,,,,,1,3.0,64.0,0.07444453890869916,0.9440607568537922
Isaac Becroft,1.0,1.0,2.0,53.0,10.0,20250106.0,0.07183723190648214,0.035920258534520834,0.018867924528301886,0.08056778139805076,53.0,,,,,1,9.0,70.0,0.08626014053965193,1.0938990926393162
Ivan Gakhov,5.0,23.0,22.0,444.0,62.0,20250519.0,0.06462353797824219,0.04297615772054258,0.0518018018018018,,,0.05198038358477585,444.0,,,5,29.0,385.0,0.07712390580081072,0.9780388722822195
Ivan Ivanov,2.0,4.0,3.0,101.0,17.0,20251103.0,0.07094264681364552,0.03447480462302981,0.039603960396039604,0.08387190625994988,59.0,0.049482904401698696,42.0,,,2,14.0,103.0,0.09054128440086762,1.1481899778146014
Ivo Karlovic,37.0,792.0,160.0,3325.0,545.0,20210830.0,0.22108517209493594,0.04678439654124508,0.23819548872180452,0.21970908007363377,2497.0,0.12161223781535971,339.0,0.18031677836353247,489.0,37,289.0,3316.0,0.08626002853972993,1.0938976723238345
J.J. Wolf,98.0,677.0,313.0,7380.0,1171.0,20240729.0,0.09107227070098153,0.04206579397379665,0.09173441734417344,0.09635497580605015,5801.0,0.06283956480543831,1062.0,0.08975094434588915,517.0,98,856.0,7300.0,0.11526522935761511,1.4617241407020158
JC Aragone,2.0,9.0,6.0,129.0,18.0,20210104.0,0.07663944433579661,0.03832112876396585,0.06976744186046512,0.08388636459355032,47.0,,,0.09398675511448204,82.0,2,9.0,103.0,0.08060092654798491,1.0221323529631783
Jack Cheng,1.0,0.0,3.0,53.0,7.0,20240914.0,0.06962972638771833,0.03812776405328463,0.0,0.07836027587928697,53.0,,,,,1,3.0,42.0,0.07814992319827242,0.9910502062899538
Jack Draper,169.0,1400.0,485.0,12829.0,2070.0,20250824.0,0.10821243223627156,0.03774071185396764,0.10912775742458493,0.1120416110141414,7896.0,0.07085250203107345,2675.0,0.13066275995680224,2258.0,175,1124.0,13799.0,0.08138194704230133,1.0320367839636437
Jack Loutit,1.0,0.0,3.0,75.0,11.0,20240914.0,0.06640477063923454,0.036361846560290394,0.0,0.0747309578385621,75.0,,,,,1,11.0,62.0,0.09208282695592297,1.1677388910402273
Jack Mingjie Lin,1.0,0.0,2.0,60.0,8.0,20190211.0,0.06857014359486176,0.035373645904647685,0.0,0.07716783689851521,60.0,,,,,1,6.0,52.0,0.08305811073813366,1.0532928813281397
Jack Pinnington Jones,3.0,18.0,23.0,303.0,45.0,20250630.0,0.07047264019009447,0.05301831737715212,0.0594059405940594,,,,,0.08008764717664345,303.0,5,35.0,479.0,0.07570223669355679,0.9600101218451211
Jack Sock,45.0,317.0,189.0,4009.0,633.0,20230403.0,0.07905245317614797,0.04610385055934179,0.0790720878024445,0.08204811271481324,2909.0,0.04796622248356371,327.0,0.08977119860629186,773.0,45,417.0,3965.0,0.10275882383817558,1.3031254465159625
Jacob Fearnley,41.0,219.0,240.0,3128.0,486.0,20260113.0,0.07101538153447744,0.07207252752724998,0.07001278772378516,0.0748336910062491,1571.0,0.06443540967774587,793.0,0.07671960134465665,764.0,43,259.0,3270.0,0.07916682998736686,1.0039460050555242
Jacopo Berrettini,2.0,3.0,8.0,111.0,17.0,20230227.0,0.06759738953744894,0.04358488672434038,0.02702702702702703,0.07533699603388845,111.0,,,,,2,8.0,123.0,0.07560662725360691,0.9587976605744274
Jaime Faria,16.0,112.0,75.0,1271.0,205.0,20250912.0,0.08590201439475548,0.05342422328913102,0.08811959087332809,0.09989133718109619,546.0,0.06718408052456809,640.0,0.08721982673233061,85.0,24,172.0,2155.0,0.07966429199750936,1.0102545183284335
Jakub Mensik,109.0,1299.0,419.0,9208.0,1420.0,20260117.0,0.13848275042190222,0.04509490810950645,0.1410729800173762,0.14466597264051484,6509.0,0.09782707565555307,1500.0,0.13026992868366502,1199.0,127,801.0,10794.0,0.07437397409805578,0.943165896471556
